"","SCHOOL_CODE","SCHOOL_NAME","AMPH_ID","AMPH_NAME","PROV_ID","PROV_NAME","REGION_NAME","URBAN_ZONE","AREA_CODE_M6","AREA_NAME_M6","BUREA_CODE","BUREA_NAME","SCHOOL_SIZE","thai_avg","soc_avg","eng_avg","math_avg","sci_avg","thai_sd","soc_sd","eng_sd","math_sd","sci_sd","thai_min","soc_min","eng_min","math_min","sci_min","thai_max","soc_max","eng_max","math_max","sci_max","com1"
"854","1067022009","เมืองราดวิทยาคม","6704","หล่มเก่า","67","เพชรบูรณ์","กลาง","SUBURB","10140","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 40","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",37.889705,30.808823,22.42647,19.889705,25.711764,11.79882,6.364558,5.371677,8.977441,7.228653,16,19,11.25,5,8,71.5,44,41.25,47.5,51.2,-0.984758593799437
"855","1067022010","น้ำหนาววิทยาคม","6709","น้ำหนาว","67","เพชรบูรณ์","กลาง","SUBURB","10140","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 40","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.574468,32.80851,24.707446,23.882978,26.340425,11.518707,5.365925,7.889754,10.591653,8.151327,19,14,12.5,5,11.2,62.5,46,51.25,60,45.6,-0.247480922395147
"856","1067022011","แคมป์สนวิทยาคม","6711","เขาค้อ","67","เพชรบูรณ์","กลาง","SUBURB","10140","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 40","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",42.568421,33.178947,24.657894,24.815789,28.669473,13.771368,6.688529,8.188653,13.847108,8.401394,12,17,8.75,5,12.8,79,50,50,80,50.4,0.246631672885885
"857","1070012002","ปากท่อพิทยาคม","7008","ปากท่อ","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.050724,30.985507,23.115942,18.985507,26.585507,13.915154,6.221732,6.45365,7.863404,6.826234,7,14,11.25,5,8,66.5,43,43.75,42.5,41.2,-0.817327825872809
"858","1070012003","เบญจมราชูทิศ","7001","เมืองราชบุรี","70","ราชบุรี","ตะวันตก","URBAN","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",62.250984,43.092702,45.527613,59.659763,39.63307,12.641659,8.537497,16.588669,28.004299,13.925343,13,18,13.75,7.5,12,87,73,91.25,100,83.6,6.58501703771529
"859","1070012004","คุรุราษฎร์รังสฤษฏ์","7002","จอมบึง","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",42.74074,32.655813,25.68287,24.710648,27.046296,13.203358,6.056533,8.748156,11.836691,7.185124,15,17,8.75,5,5.2,79.5,47,61.25,90,53.2,0.071441839112458
"860","1070012005","ด่านทับตะโกราษฎร์อุปถัมภ์","7002","จอมบึง","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.101694,30.75,23.041666,20.625,27.084745,14.004475,5.929094,6.448381,10.130656,7.96707,14,14,12.5,2.5,11.2,75.5,48,46.25,52.5,50.4,-0.716180782220829
"861","1070012006","วัดสันติการามวิทยา","7008","ปากท่อ","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.42,32.52,23.2,19.2,28.72,13.398268,5.940505,5.2569,8.146164,7.396431,16.5,23,15,7.5,12.8,67,46,36.25,42.5,41.6,-0.36423831667747
"862","1070012007","ราชโบริกานุเคราะห์","7001","เมืองราชบุรี","70","ราชบุรี","ตะวันตก","URBAN","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",57.881526,39.284,36.76,38.265,32.39759,13.07474,7.060831,13.935203,19.392067,9.412647,16.5,20,15,7.5,10.4,87,62,95,100,76.8,3.57562131799907
"863","1070012009","บรมราชินีนาถราชวิทยาลัย","7008","ปากท่อ","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",52.205357,36.157894,34.780701,40.131578,30.8,14.04005,6.963037,14.691871,24.072357,9.045501,24,19,15,10,17.6,77,50,76.25,92.5,66,2.68309985277416
"864","1070012010","รัฐราษฎร์อุปถัมภ์","7001","เมืองราชบุรี","70","ราชบุรี","ตะวันตก","URBAN","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",43.825,33.233333,23.9375,20.541666,27.433333,15.015221,6.264629,6.510508,10.196932,8.858681,13.5,15,13.75,7.5,11.6,73,47,52.5,67.5,56.4,-0.0557350929735102
"865","1070012011","โสภณศิริราษฎร์","7009","วัดเพลง","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",44.181818,32.857142,23.272058,22.904411,27.690909,14.497292,7.709525,6.731559,11.453312,7.752472,12,17,6.25,5,13.2,76.5,50,40,62.5,50.4,0.0237812268811947
"866","1070012012","บ้านคาวิทยา","7010","บ้านคา","70","ราชบุรี","ตะวันตก","SUBURB","10108","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 8","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.614457,33.012048,23.072289,20.993975,26.453012,12.16115,6.021036,5.530247,11.03076,7.543038,17,24,11.25,5,8.4,74,49,42.5,80,44.4,-0.438692755835239
"867","1084020199","วัดเขาศรีวิชัย","8417","พุนพิน","84","สุราษฎร์ธานี","ใต้","SUBURB","8402","สพป.สุราษฎร์ธานี เขต 2","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",50.294117,34.411764,25.147058,22.794117,29.129411,16.114533,6.730604,7.299808,10.774505,7.126732,20.5,23,16.25,7.5,20.4,81.5,53,43.75,50,50.8,0.801823486377708
"868","1084022001","พนมศึกษา","8410","พนม","84","สุราษฎร์ธานี","ใต้","SUBURB","10111","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 11","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",42.825842,31.629213,23.300561,24.80337,27.213483,13.599428,5.763861,6.456553,11.637218,7.760331,17,18,11.25,2.5,10,80.5,46,48.75,62.5,50.4,-0.16249016440119
"869","1084022002","ท่าฉางวิทยาคาร","8411","ท่าฉาง","84","สุราษฎร์ธานี","ใต้","SUBURB","10111","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 11","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.375,33.5625,24.375,23.59375,26.05,16.926772,7.314102,8.569568,8.051045,9.479319,19,20,12.5,7.5,12.8,70.5,50,43.75,42.5,44,-0.167530627817669
"870","1084022003","ไชยาวิทยา","8406","ไชยา","84","สุราษฎร์ธานี","ใต้","SUBURB","10111","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 11","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",48.799342,34.388157,26.282894,28.125,28.705263,13.162229,6.720994,7.483464,14.330595,7.157879,17.5,18,12.5,7.5,12.8,78.5,54,56.25,95,52,1.00027221805369
"871","1084022004","ท่าชนะ","8407","ท่าชนะ","84","สุราษฎร์ธานี","ใต้","SUBURB","10111","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 11","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",42.56884,32.431654,22.670863,22.194244,25.704347,15.011252,5.573644,6.962454,11.016096,7.393427,14.5,17,10,5,11.6,74.5,46,68.75,62.5,45.6,-0.39042683278657
"872","1085012001","พิชัยรัตนาคาร","8501","เมืองระนอง","85","ระนอง","ใต้","URBAN","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",56.481707,36.812121,39.056818,38.484848,32.834042,14.509921,7.406867,16.031326,23.01794,11.223156,14,12,8.75,5,11.6,88,61,85,100,70,3.35572763160677
"873","1085012002","สตรีระนอง","8501","เมืองระนอง","85","ระนอง","ใต้","URBAN","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",42.157657,32.572072,26.661036,24.6509,27.531531,13.818644,6.824158,8.736716,14.182562,8.428588,15.5,16,10,5,8,74.5,55,63.75,87.5,60.4,0.127388129624812
"874","1085012004","ละอุ่นวิทยาคาร","8502","ละอุ่น","85","ระนอง","ใต้","SUBURB","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",46.384615,32.384615,19.711538,25.76923,22.676923,11.376686,2.167538,5.528637,11.984951,7.541286,33,29,12.5,12.5,11.6,73,36,33.75,62.5,38.8,-0.476402332121528
"875","1085012005","กะเปอร์วิทยา","8503","กะเปอร์","85","ระนอง","ใต้","SUBURB","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",43.591836,33.336734,24.362244,21.198979,28.106122,12.098313,6.075958,6.812087,9.931073,7.840357,18.5,20,12.5,2.5,8.8,73,49,46.25,62.5,54.4,0.069188630765755
"876","1085012006","กระบุรีวิทยา","8504","กระบุรี","85","ระนอง","ใต้","SUBURB","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",40.119205,31.708609,24.503311,23.294701,27.939072,12.863871,6.373154,7.49873,10.395217,8.880041,12,12,11.25,7.5,10,75,51,56.25,77.5,75.6,-0.237378689862195
"877","1085012007","ปากจั่นวิทยา","8504","กระบุรี","85","ระนอง","ใต้","SUBURB","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",42.948275,32.103448,24.482758,18.017241,25.710344,10.519562,5.094586,8.004021,8.594788,7.121333,19,22,10,5,14.4,66.5,42,43.75,35,40.4,-0.523759581075694
"878","1085012008","สุขสำราญราษฎร์รังสรรค์","8505","สุขสำราญ","85","ระนอง","ใต้","SUBURB","10114","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 14","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.555555,32.111111,20.277777,24.166666,28.577777,12.305022,6.539528,4.517626,10.992421,5.741424,17.5,25,15,7.5,21.2,61,47,28.75,47.5,38,-0.605812849352946
"879","1194100022","มูฮัมมาดียะห์","9402","โคกโพธิ์","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","M",29.85606,27.969696,21.903846,17.916666,22.933333,10.724077,5.559516,4.677625,7.132184,6.158447,5,15,11.25,2.5,8.4,64,40,33.75,37.5,36.4,-2.20390154408165
"880","1194100023","อิสลามสามัคคี","9402","โคกโพธิ์","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","S",26.5,28.470588,23.602941,15.294117,22.282352,8.10773,3.648007,5.522053,5.99524,4.543675,15.5,23,10,7.5,15.6,46,35,32.5,27.5,34.8,-2.42950702870595
"881","1194100024","มูลนิธิอาซิซสถาน","9402","โคกโพธิ์","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",38.582554,31.404984,25.965732,24.135514,27.34704,13.275545,5.642341,9.029632,13.52612,8.617498,10,17,12.5,2.5,7.2,78,52,75,92.5,70,-0.301594028653241
"882","1194100025","พีระยานาวินคลองหินวิทยา","9402","โคกโพธิ์","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",37.523809,31.523809,27.113095,24.107142,27.838095,12.086472,6.946183,9.024142,12.639947,8.30149,16.5,19,13.75,5,12,62.5,44,62.5,65,45.6,-0.234181888234614
"883","1194100026","ลำหยังวิทยามูลนิธิ","9402","โคกโพธิ์","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","S",35.294117,30.764705,22.647058,18.161764,23.164705,14.459945,5.26955,4.960919,6.281064,5.164013,15,21,8.75,2.5,15.2,76,43,31.25,30,36,-1.46754815478349
"884","1194100029","บากงพิทยา","9403","หนองจิก","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","M",30.439393,29.181818,21.136363,19.090909,22.763636,9.164954,4.621783,4.301202,5.429234,6.750526,14,19,12.5,5,11.2,52,38,36.25,35,39.2,-2.01405168100063
"885","1194100030","ศาสน์สามัคคี","9403","หนองจิก","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",32.008426,28.202247,22.605337,19.101123,23.925842,11.199104,5.781956,6.842515,8.949351,6.301697,11.5,12,8.75,5,6.8,70,44,58.75,80,52.4,-1.85787051043074
"886","1194100031","ชุมชนอิสลามศึกษา","9403","หนองจิก","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",30.866666,28.833333,22.916666,17.166666,24.186666,11.354834,5.379487,6.075337,5.727613,6.842016,15,14,12.5,5,9.6,59.5,37,38.75,30,36.8,-1.89168803769831
"887","1194100033","อัลยามีอะห์อัลอิสลามียะห์","9404","ปะนาเระ","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","M",30.660714,27.928571,21.898148,16.666666,21.114285,9.907658,5.463702,4.827707,5.733268,6.926025,15.5,18,10,5,4.8,55.5,40,31.25,27.5,37.6,-2.41394306576041
"888","1194100034","วัฒนธรรมอิสลาม","9404","ปะนาเระ","94","ปัตตานี","ใต้","SUBURB","0094","สำนักงานการศึกษาเอกชนจังหวัดปัตตานี","11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",33.509375,28.732919,23.524844,17.888198,24.2075,11.432884,5.739434,6.957459,6.75985,6.748032,12,12,12.5,2.5,6.8,63,42,47.5,40,46.8,-1.68954056574896
"889","1094012008","วังกะพ้อพิทยาคม","9411","กะพ้อ","94","ปัตตานี","ใต้","SUBURB","10115","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 15","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.771428,28.885714,24.071428,20.142857,26.24,10.038031,5.370668,5.624744,7.342217,5.951576,19,15,13.75,5,14.8,52.5,38,37.5,37.5,37.2,-1.2510650263147
"890","1090032003","นาทวีวิทยาคม","9004","นาทวี","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",40.839826,32.073593,25.135281,23.787878,27.341991,13.788458,6.16924,9.354974,12.18288,7.498244,11,12,11.25,2.5,6.4,80.5,50,75,90,46,-0.153271989079027
"891","1090032004","จะนะชนูปถัมภ์","9003","จะนะ","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",47.313953,33.058139,26.555232,24.593023,28.274418,12.851127,5.156518,7.789791,10.836124,7.459477,18.5,20,13.75,7.5,11.2,73.5,44,61.25,55,48.8,0.540209892961219
"892","1090032005","ทับช้างวิทยาคม","9004","นาทวี","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",42.764705,35.764705,25.073529,22.573529,24.964705,14.072417,7.166342,8.848922,10.440399,9.095634,19,23,12.5,2.5,8.4,71,62,53.75,47.5,55.2,0.124736847234491
"893","1090032006","เทพพิทยาภาณุมาศ","9005","เทพา","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",46.785714,34.571428,26.875,26.964285,29.185714,9.87098,6.264575,6.735599,14.179291,7.054468,27,19,11.25,5,14,70,47,41.25,60,46,0.93659157635899
"894","1090032007","เขาแดงกุศลวิทยา","9006","สะบ้าย้อย","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",31.222222,26.444444,22.222222,24.166666,26.755555,7.472583,2.586765,4.198949,7.546154,6.146202,17,22,13.75,10,15.6,43,31,27.5,35,39.6,-1.60743492567765
"895","1090032008","กอบกุลวิทยาคม","9010","สะเดา","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",47.842857,34.085714,24.178571,23.857142,29.028571,12.228638,4.999265,5.444056,13.447554,6.425156,23,19,13.75,5,15.2,71.5,44,40,85,44,0.616469438655917
"896","1090032009","ปาดังติณสูลานนท์","9010","สะเดา","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.74074,32.148148,22.314814,19.907407,25.096296,10.304955,5.615479,5.899463,5.547834,6.722075,16,17,11.25,10,13.6,61,41,35,32.5,38.4,-0.722663566562093
"897","1090032010","ไม้แก่นประชาอุทิศ","9003","จะนะ","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",41.5,29.5,22.5,20.535714,26.228571,9.819805,3.959617,5,7.569827,5.8196,20,22,16.25,7.5,16.8,56.5,35,31.25,35,34.4,-0.868227690220276
"898","1090032011","จะโหนงพิทยาคม","9003","จะนะ","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",49.4,34.7,27,19.25,29.76,9.866103,3.287856,7.271519,3.716517,6.435402,30,29,17.5,12.5,18.4,64.5,40,41.25,25,41.2,0.776557954150995
"899","1090032012","สะบ้าย้อยวิทยา","9006","สะบ้าย้อย","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",40.316666,32.2,23,21.25,27.071111,12.978927,6.401735,7.043515,9.326262,7.08371,11,17,10,5,12,71.5,50,50,45,46,-0.433650421125162
"900","1090032013","สะเดา (ขรรค์ชัยกัมพลานนท์อนุสรณ์)","9010","สะเดา","90","สงขลา","ใต้","SUBURB","10116","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 16","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",47.883928,35.611607,28.035714,28.515625,29.133928,15.366431,7.672193,10.809473,17.875461,9.251059,11.5,18,8.75,5,9.6,84,61,81.25,97.5,79.2,1.26587712213666
"901","1150100033","โกวิทธำรงเชียงใหม่","5001","เมืองเชียงใหม่","50","เชียงใหม่","เหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",50.3125,35.875,35.859375,31.640625,30.60625,13.091475,6.854514,13.808248,14.403631,10.269126,18.5,19,13.75,12.5,10.8,78.5,51,77.5,70,52.8,2.15638903150393
"902","1150100038","เชียงใหม่คริสเตียน","5001","เมืองเชียงใหม่","50","เชียงใหม่","เหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",45.730769,34.792307,32.761627,26.211538,28.750769,12.457181,6.324189,11.1919,12.106239,8.683993,17.5,19,13.75,2.5,9.6,72,53,81.25,77.5,62.4,1.13906522963479
"903","1150100041","เทพบดินทร์วิทยาเชียงใหม่","5001","เมืองเชียงใหม่","50","เชียงใหม่","เหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",51.641025,37.358974,32.275641,30.737179,31.2,12.854064,7.615731,11.77504,16.128039,8.950118,20,17,13.75,7.5,12,81.5,62,68.75,92.5,70.8,2.24665594910783
"904","1133100002","วัดมหาพุทธาราม","3301","เมืองศรีสะเกษ","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",35.119565,30.826086,20.679347,16.847826,23.991304,10.950573,6.594812,5.666855,6.499054,7.106881,13,16,8.75,7.5,8,56,45,31.25,37.5,36,-1.55502601373566
"905","1133100003","วัดหลวงวิทยา","3301","เมืองศรีสะเกษ","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",36.200892,30.681818,22.51116,18.28125,24.642857,11.920209,6.07219,5.753727,9.032624,7.607958,9.5,13,12.5,2.5,9.6,63.5,45,37.5,72.5,53.6,-1.27880795598659
"906","1133100009","ขุขันธ์ราษฎร์บำรุง","3305","ขุขันธ์","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",35.804093,31.264705,21.498538,17.368421,25.263529,11.826275,5.403211,5.863985,6.590924,6.902666,12,15,8.75,5,6.4,71,51,58.75,35,41.6,-1.26082880700452
"907","1133100010","วัดไพรบึงวิทยา","3306","ไพรบึง","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","M",37.620689,31.75862,23.405172,19.655172,27.737931,11.428682,5.934441,4.911902,8.374945,7.256693,16.5,21,11.25,5,11.6,61,49,33.75,37.5,42.4,-0.628431904885254
"908","1140100021","การกุศลวัดหนองแวง","4001","เมืองขอนแก่น","40","ขอนแก่น","ตะวันออกเฉียงเหนือ","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",40.565217,30.272727,24.23913,21.195652,28.556521,12.159542,8.141821,6.349631,7.513378,6.830868,20,15,13.75,7.5,20,65,48,45,37.5,46,-0.455318467401086
"909","1160100015","เซนต์โยเซฟนครสวรรค์","6001","เมืองนครสวรรค์","60","นครสวรรค์","กลาง","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",48.525641,34.748387,32.25,26.354838,29.06923,13.230064,6.69578,12.888635,11.79543,8.259531,17.5,18,12.5,7.5,13.2,78,54,87.5,77.5,57.2,1.29879325232996
"910","1160100018","โพฒิสารศึกษา","6001","เมืองนครสวรรค์","60","นครสวรรค์","กลาง","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",47.036458,36.854166,31.054687,32.708333,31.229166,11.138627,6.861701,9.048712,16.455696,7.90638,20.5,20,13.75,5,17.6,72,60,65,97.5,70.4,1.96540994171265
"911","1173100001","บำรุงวิทยา","7301","เมืองนครปฐม","73","นครปฐม","กลาง","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","M",32.678571,30.357142,24.553571,16.071428,21.6,13.06523,3.656835,7.464307,7.178482,4.345112,12,21,18.75,5,15.2,50.5,37,46.25,30,31.2,-1.82649604862729
"912","1173100003","บอสโกพิทักษ์","7301","เมืองนครปฐม","73","นครปฐม","กลาง","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",41.75431,33.077586,30.086206,26.012931,29.375862,15.92757,7.969934,12.947513,15.438903,9.937499,1.5,12,11.25,5,8,79,53,77.5,92.5,72.8,0.610075155635432
"913","1173100015","สัมมาสิกขาปฐมอโศก","7301","เมืองนครปฐม","73","นครปฐม","กลาง","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","S",54.5,37,31.875,24.375,27.2,17.309679,8.154753,4.550068,4.800716,6.922427,35.5,27,25,20,16,77,46,37.5,32.5,34.8,1.60840711237103
"914","1124100033","อิสลามวิทยาบึงน้ำรักษ์","2403","บางน้ำเปรี้ยว","24","ฉะเชิงเทรา","ตะวันออก","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","S",35.2625,30.025,20.5625,18,23.98,11.431856,5.279618,4.418975,5.947688,5.896405,15,19,11.25,2.5,12.8,59,46,30,27.5,40,-1.60115608616308
"915","1125100003","มารีวิทยาปราจีนบุรี","2501","เมืองปราจีนบุรี","25","ปราจีนบุรี","ตะวันออก","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",51.982456,35.666666,34.100877,32.894736,29.375438,15.090361,6.375211,14.550567,15.968648,9.478773,12.5,21,16.25,10,12,79.5,48,87.5,97.5,64.4,2.06380264874396
"916","1125100007","กองทัพบกอุปถัมภ์จักรพงษ์พิทยาลัย","2501","เมืองปราจีนบุรี","25","ปราจีนบุรี","ตะวันออก","URBAN",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",36.038461,31.76923,20.961538,20,23.753846,9.867315,6.128795,5.418847,5.717718,6.115882,23.5,22,13.75,12.5,8.4,51,40,31.25,32.5,32.4,-1.23401240108607
"917","1125100008","มารีวิทยากบินทร์บุรี","2502","กบินทร์บุรี","25","ปราจีนบุรี","ตะวันออก","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",57.415492,38.704225,37.649647,33.996478,32.535211,15.086954,7.257624,14.269542,18.804639,10.448197,15,23,11.25,7.5,15.6,87,63,91.25,100,75.6,3.32308431034491
